"","asinh.FSC.A","asinh.SSC.A","asinh.FL1.A"
"1",10.2545216686179,11.5500676839331,11.716871661225
"2",10.3954114765505,12.6385128408567,7.42281543848183
"3",10.9047079160671,12.7240097683019,11.3012946928643
